2.97606e-43,1.40257e-42,6.45069e-42,2.89524e-41,1.26812e-40,5.4204e-40,2.261e-39,9.20379e-39,3.6562e-38,1.41739e-37,5.36227e-37,1.97972e-36,7.13272e-36,2.50786e-35,8.60498e-35,2.88133e-34,9.41529e-34,3.00242e-33,9.34341e-33,2.83751e-32,8.40942e-32,2.43216e-31,6.86459e-31,1.89075e-30,5.0822e-30,1.33311e-29,3.41254e-29,8.52483e-29,2.07822e-28,4.94418e-28,1.14787e-27,2.6007e-27,5.75023e-27,1.24073e-26,2.61255e-26,5.36846e-26,1.07654e-25,2.10674e-25,4.02335e-25,7.49829e-25,1.36374e-24,2.42048e-24,4.19243e-24,7.08644e-24,1.16893e-23,1.88167e-23,2.95595e-23,4.53156e-23,6.77947e-23,9.89784e-23,1.41021e-22,1.96075e-22,2.66047e-22,3.52282e-22,4.5522e-22,5.74049e-22,7.06437e-22,8.48389e-22,9.94292e-22,1.13718e-21,1.26924e-21,1.38246e-21,1.46947e-21,1.52428e-21,1.543e-21,1.52428e-21,1.46947e-21,1.38246e-21,1.26924e-21,1.13718e-21,9.94292e-22,8.48389e-22,7.06437e-22,5.74049e-22,4.5522e-22,3.52282e-22,2.66047e-22,1.96075e-22,1.41021e-22,9.89784e-23,6.77947e-23,4.53156e-23,2.95595e-23,1.88167e-23,1.16893e-23,7.08644e-24,4.19243e-24,2.42048e-24,1.36374e-24,7.49829e-25,4.02335e-25,2.10674e-25,1.07654e-25,5.36846e-26,2.61255e-26,1.24073e-26,5.75023e-27,2.6007e-27,1.14787e-27,4.94418e-28,2.07822e-28,8.52483e-29,3.41254e-29,1.33311e-29,5.0822e-30,1.89075e-30,6.86459e-31,2.43216e-31,8.40942e-32,2.83751e-32,9.34341e-33,3.00242e-33,9.41529e-34,2.88133e-34,8.60498e-35,2.50786e-35,7.13272e-36,1.97972e-36,5.36227e-37,1.41739e-37,3.6562e-38,9.20379e-39,2.261e-39,5.4204e-40,1.26812e-40,2.89524e-41,6.45069e-42,1.40257e-42
1.40257e-42,6.61012e-42,3.04011e-41,1.36448e-40,5.97644e-40,2.55455e-39,1.06558e-38,4.33761e-38,1.72311e-37,6.67997e-37,2.52716e-36,9.33011e-36,3.36154e-35,1.18192e-34,4.0554e-34,1.35793e-33,4.43728e-33,1.41499e-32,4.40341e-32,1.33728e-31,3.96323e-31,1.14624e-30,3.23518e-30,8.91083e-30,2.39517e-29,6.28275e-29,1.60828e-28,4.01763e-28,9.79434e-28,2.33012e-27,5.40976e-27,1.22567e-26,2.71e-26,5.84736e-26,1.23125e-25,2.53007e-25,5.07359e-25,9.92876e-25,1.89615e-24,3.53383e-24,6.42712e-24,1.14073e-23,1.97583e-23,3.33973e-23,5.50898e-23,8.86804e-23,1.3931e-22,2.13566e-22,3.19506e-22,4.6647e-22,6.64609e-22,9.24071e-22,1.25384e-21,1.66025e-21,2.14538e-21,2.70541e-21,3.32933e-21,3.99833e-21,4.68595e-21,5.35937e-21,5.98172e-21,6.51533e-21,6.92538e-21,7.1837e-21,7.27193e-21,7.1837e-21,6.92538e-21,6.51533e-21,5.98172e-21,5.35937e-21,4.68595e-21,3.99833e-21,3.32933e-21,2.70541e-21,2.14538e-21,1.66025e-21,1.25384e-21,9.24071e-22,6.64609e-22,4.6647e-22,3.19506e-22,2.13566e-22,1.3931e-22,8.86804e-23,5.50898e-23,3.33973e-23,1.97583e-23,1.14073e-23,6.42712e-24,3.53383e-24,1.89615e-24,9.92876e-25,5.07359e-25,2.53007e-25,1.23125e-25,5.84736e-26,2.71e-26,1.22567e-26,5.40976e-27,2.33012e-27,9.79434e-28,4.01763e-28,1.60828e-28,6.28275e-29,2.39517e-29,8.91083e-30,3.23518e-30,1.14624e-30,3.96323e-31,1.33728e-31,4.40341e-32,1.41499e-32,4.43728e-33,1.35793e-33,4.0554e-34,1.18192e-34,3.36154e-35,9.33011e-36,2.52716e-36,6.67997e-37,1.72311e-37,4.33761e-38,1.06558e-38,2.55455e-39,5.97644e-40,1.36448e-40,3.04011e-41,6.61012e-42
6.45069e-42,3.04011e-41,1.3982e-40,6.2755e-40,2.74868e-39,1.17489e-38,4.90078e-38,1.99495e-37,7.92492e-37,3.07224e-36,1.16229e-35,4.29109e-35,1.54604e-34,5.43586e-34,1.86515e-33,6.24536e-33,2.04079e-32,6.50782e-32,2.02521e-31,6.15037e-31,1.82276e-30,5.27177e-30,1.48792e-29,4.09826e-29,1.10158e-28,2.88955e-28,7.39677e-28,1.84778e-27,4.5046e-27,1.07166e-26,2.48805e-26,5.63709e-26,1.24638e-25,2.68931e-25,5.66277e-25,1.16363e-24,2.33344e-24,4.56642e-24,8.72073e-24,1.62527e-23,2.95595e-23,5.24645e-23,9.08721e-23,1.536e-22,2.53368e-22,4.07857e-22,6.4071e-22,9.82228e-22,1.46947e-21,2.14538e-21,3.05666e-21,4.24997e-21,5.76663e-21,7.63581e-21,9.86701e-21,1.24427e-20,1.53122e-20,1.83891e-20,2.15515e-20,2.46487e-20,2.75111e-20,2.99652e-20,3.18511e-20,3.30392e-20,3.34449e-20,3.30392e-20,3.18511e-20,2.99652e-20,2.75111e-20,2.46487e-20,2.15515e-20,1.83891e-20,1.53122e-20,1.24427e-20,9.86701e-21,7.63581e-21,5.76663e-21,4.24997e-21,3.05666e-21,2.14538e-21,1.46947e-21,9.82228e-22,6.4071e-22,4.07857e-22,2.53368e-22,1.536e-22,9.08721e-23,5.24645e-23,2.95595e-23,1.62527e-23,8.72073e-24,4.56642e-24,2.33344e-24,1.16363e-24,5.66277e-25,2.68931e-25,1.24638e-25,5.63709e-26,2.48805e-26,1.07166e-26,4.5046e-27,1.84778e-27,7.39677e-28,2.88955e-28,1.10158e-28,4.09826e-29,1.48792e-29,5.27177e-30,1.82276e-30,6.15037e-31,2.02521e-31,6.50782e-32,2.04079e-32,6.24536e-33,1.86515e-33,5.43586e-34,1.54604e-34,4.29109e-35,1.16229e-35,3.07224e-36,7.92492e-37,1.99495e-37,4.90078e-38,1.17489e-38,2.74868e-39,6.2755e-40,1.3982e-40,3.04011e-41
2.89524e-41,1.36448e-40,6.2755e-40,2.81661e-39,1.23368e-38,5.27319e-38,2.1996e-37,8.95384e-37,3.55691e-36,1.3789e-35,5.21664e-35,1.92595e-34,6.93901e-34,2.43976e-33,8.37129e-33,2.80308e-32,9.15959e-32,2.92088e-31,9.08966e-31,2.76045e-30,8.18103e-30,2.36611e-29,6.67816e-29,1.8394e-28,4.94418e-28,1.29691e-27,3.31986e-27,8.29332e-27,2.02178e-26,4.80991e-26,1.1167e-25,2.53007e-25,5.59406e-25,1.20703e-24,2.5416e-24,5.22266e-24,1.04731e-23,2.04953e-23,3.91409e-23,7.29465e-23,1.32671e-22,2.35474e-22,4.07857e-22,6.89399e-22,1.13718e-21,1.83057e-21,2.87567e-21,4.40849e-21,6.59535e-21,9.62904e-21,1.37191e-20,1.9075e-20,2.58821e-20,3.42715e-20,4.42857e-20,5.58459e-20,6.87251e-20,8.25349e-20,9.67289e-20,1.1063e-19,1.23477e-19,1.34492e-19,1.42956e-19,1.48288e-19,1.5011e-19,1.48288e-19,1.42956e-19,1.34492e-19,1.23477e-19,1.1063e-19,9.67289e-20,8.25349e-20,6.87251e-20,5.58459e-20,4.42857e-20,3.42715e-20,2.58821e-20,1.9075e-20,1.37191e-20,9.62904e-21,6.59535e-21,4.40849e-21,2.87567e-21,1.83057e-21,1.13718e-21,6.89399e-22,4.07857e-22,2.35474e-22,1.32671e-22,7.29465e-23,3.91409e-23,2.04953e-23,1.04731e-23,5.22266e-24,2.5416e-24,1.20703e-24,5.59406e-25,2.53007e-25,1.1167e-25,4.80991e-26,2.02178e-26,8.29332e-27,3.31986e-27,1.29691e-27,4.94418e-28,1.8394e-28,6.67816e-29,2.36611e-29,8.18103e-30,2.76045e-30,9.08966e-31,2.92088e-31,9.15959e-32,2.80308e-32,8.37129e-33,2.43976e-33,6.93901e-34,1.92595e-34,5.21664e-35,1.3789e-35,3.55691e-36,8.95384e-37,2.1996e-37,5.27319e-38,1.23368e-38,2.81661e-39,6.2755e-40,1.36448e-40
1.26812e-40,5.97644e-40,2.74868e-39,1.23368e-38,5.40352e-38,2.30966e-37,9.63425e-37,3.92179e-36,1.55793e-35,6.0396e-35,2.28489e-34,8.43569e-34,3.03929e-33,1.06862e-32,3.66663e-32,1.22775e-31,4.01191e-31,1.27935e-30,3.98128e-30,1.20908e-29,3.5833e-29,1.03636e-28,2.92504e-28,8.0566e-28,2.16555e-27,5.68046e-27,1.4541e-26,3.63248e-26,8.85541e-26,2.10674e-25,4.89115e-25,1.10817e-24,2.4502e-24,5.28681e-24,1.11322e-23,2.28753e-23,4.58722e-23,8.97695e-23,1.71437e-22,3.19506e-22,5.81099e-22,1.03138e-21,1.78642e-21,3.01957e-21,4.98086e-21,8.01791e-21,1.25955e-20,1.93092e-20,2.88877e-20,4.21753e-20,6.00897e-20,8.35485e-20,1.13364e-19,1.5011e-19,1.93972e-19,2.44605e-19,3.01017e-19,3.61503e-19,4.23673e-19,4.84559e-19,5.40829e-19,5.89075e-19,6.26149e-19,6.49504e-19,6.57481e-19,6.49504e-19,6.26149e-19,5.89075e-19,5.40829e-19,4.84559e-19,4.23673e-19,3.61503e-19,3.01017e-19,2.44605e-19,1.93972e-19,1.5011e-19,1.13364e-19,8.35485e-20,6.00897e-20,4.21753e-20,2.88877e-20,1.93092e-20,1.25955e-20,8.01791e-21,4.98086e-21,3.01957e-21,1.78642e-21,1.03138e-21,5.81099e-22,3.19506e-22,1.71437e-22,8.97695e-23,4.58722e-23,2.28753e-23,1.11322e-23,5.28681e-24,2.4502e-24,1.10817e-24,4.89115e-25,2.10674e-25,8.85541e-26,3.63248e-26,1.4541e-26,5.68046e-27,2.16555e-27,8.0566e-28,2.92504e-28,1.03636e-28,3.5833e-29,1.20908e-29,3.98128e-30,1.27935e-30,4.01191e-31,1.22775e-31,3.66663e-32,1.06862e-32,3.03929e-33,8.43569e-34,2.28489e-34,6.0396e-35,1.55793e-35,3.92179e-36,9.63425e-37,2.30966e-37,5.40352e-38,1.23368e-38,2.74868e-39,5.97644e-40
5.4204e-40,2.55455e-39,1.17489e-38,5.27319e-38,2.30966e-37,9.87235e-37,4.11803e-36,1.67632e-35,6.65916e-35,2.58155e-34,9.76648e-34,3.60573e-33,1.29911e-32,4.56766e-32,1.56725e-31,5.24787e-31,1.71484e-30,5.4684e-30,1.70175e-29,5.16805e-29,1.53164e-28,4.42977e-28,1.25027e-27,3.44369e-27,9.25638e-27,2.42804e-26,6.21537e-26,1.55266e-25,3.78513e-25,9.005e-25,2.09066e-24,4.73675e-24,1.04731e-23,2.25978e-23,4.75832e-23,9.77775e-23,1.96075e-22,3.83708e-22,7.32787e-22,1.36569e-21,2.48383e-21,4.40849e-21,7.63581e-21,1.29068e-20,2.12901e-20,3.42715e-20,5.38377e-20,8.25349e-20,1.23477e-19,1.80273e-19,2.56845e-19,3.57117e-19,4.84559e-19,6.41624e-19,8.29107e-19,1.04553e-18,1.28666e-18,1.5452e-18,1.81094e-18,2.07119e-18,2.3117e-18,2.51792e-18,2.67639e-18,2.77622e-18,2.81032e-18,2.77622e-18,2.67639e-18,2.51792e-18,2.3117e-18,2.07119e-18,1.81094e-18,1.5452e-18,1.28666e-18,1.04553e-18,8.29107e-19,6.41624e-19,4.84559e-19,3.57117e-19,2.56845e-19,1.80273e-19,1.23477e-19,8.25349e-20,5.38377e-20,3.42715e-20,2.12901e-20,1.29068e-20,7.63581e-21,4.40849e-21,2.48383e-21,1.36569e-21,7.32787e-22,3.83708e-22,1.96075e-22,9.77775e-23,4.75832e-23,2.25978e-23,1.04731e-23,4.73675e-24,2.09066e-24,9.005e-25,3.78513e-25,1.55266e-25,6.21537e-26,2.42804e-26,9.25638e-27,3.44369e-27,1.25027e-27,4.42977e-28,1.53164e-28,5.16805e-29,1.70175e-29,5.4684e-30,1.71484e-30,5.24787e-31,1.56725e-31,4.56766e-32,1.29911e-32,3.60573e-33,9.76648e-34,2.58155e-34,6.65916e-35,1.67632e-35,4.11803e-36,9.87235e-37,2.30966e-37,5.27319e-38,1.17489e-38,2.55455e-39
2.261e-39,1.06558e-38,4.90078e-38,2.1996e-37,9.63425e-37,4.11803e-36,1.71775e-35,6.99239e-35,2.77772e-34,1.07684e-33,4.07387e-33,1.50405e-32,5.41893e-32,1.9053e-31,6.53746e-31,2.18903e-30,7.15307e-30,2.28102e-29,7.09846e-29,2.15574e-28,6.38888e-28,1.84778e-27,5.21523e-27,1.43646e-26,3.8611e-26,1.0128e-25,2.5926e-25,6.47656e-25,1.57888e-24,3.75624e-24,8.72073e-24,1.97583e-23,4.36861e-23,9.42616e-23,1.98483e-22,4.07857e-22,8.17882e-22,1.60055e-21,3.05666e-21,5.69666e-21,1.03608e-20,1.83891e-20,3.18511e-20,5.38377e-20,8.88068e-20,1.42956e-19,2.24572e-19,3.44276e-19,5.15056e-19,7.51968e-19,1.07137e-18,1.48964e-18,2.02123e-18,2.67639e-18,3.45844e-18,4.36121e-18,5.36701e-18,6.44546e-18,7.55392e-18,8.6395e-18,9.64276e-18,1.0503e-17,1.1164e-17,1.15804e-17,1.17226e-17,1.15804e-17,1.1164e-17,1.0503e-17,9.64276e-18,8.6395e-18,7.55392e-18,6.44546e-18,5.36701e-18,4.36121e-18,3.45844e-18,2.67639e-18,2.02123e-18,1.48964e-18,1.07137e-18,7.51968e-19,5.15056e-19,3.44276e-19,2.24572e-19,1.42956e-19,8.88068e-20,5.38377e-20,3.18511e-20,1.83891e-20,1.03608e-20,5.69666e-21,3.05666e-21,1.60055e-21,8.17882e-22,4.07857e-22,1.98483e-22,9.42616e-23,4.36861e-23,1.97583e-23,8.72073e-24,3.75624e-24,1.57888e-24,6.47656e-25,2.5926e-25,1.0128e-25,3.8611e-26,1.43646e-26,5.21523e-27,1.84778e-27,6.38888e-28,2.15574e-28,7.09846e-29,2.28102e-29,7.15307e-30,2.18903e-30,6.53746e-31,1.9053e-31,5.41893e-32,1.50405e-32,4.07387e-33,1.07684e-33,2.77772e-34,6.99239e-35,1.71775e-35,4.11803e-36,9.63425e-37,2.1996e-37,4.90078e-38,1.06558e-38
9.20379e-39,4.33761e-38,1.99495e-37,8.95384e-37,3.92179e-36,1.67632e-35,6.99239e-35,2.84637e-34,1.13072e-33,4.38345e-33,1.65834e-32,6.12249e-32,2.20587e-31,7.75584e-31,2.66119e-30,8.91083e-30,2.91178e-29,9.2853e-29,2.88955e-28,8.7753e-28,2.6007e-27,7.52171e-27,2.12295e-26,5.84736e-26,1.57173e-25,4.12279e-25,1.05536e-24,2.6364e-24,6.42712e-24,1.52904e-23,3.54992e-23,8.04296e-23,1.77832e-22,3.83708e-22,8.07959e-22,1.66025e-21,3.32933e-21,6.51533e-21,1.24427e-20,2.31893e-20,4.21753e-20,7.48559e-20,1.29655e-19,2.19156e-19,3.61503e-19,5.81927e-19,9.1416e-19,1.40143e-18,2.09662e-18,3.06102e-18,4.36121e-18,6.06382e-18,8.22778e-18,1.08947e-17,1.40782e-17,1.77531e-17,2.18473e-17,2.62374e-17,3.07496e-17,3.51686e-17,3.92525e-17,4.27541e-17,4.54449e-17,4.714e-17,4.7719e-17,4.714e-17,4.54449e-17,4.27541e-17,3.92525e-17,3.51686e-17,3.07496e-17,2.62374e-17,2.18473e-17,1.77531e-17,1.40782e-17,1.08947e-17,8.22778e-18,6.06382e-18,4.36121e-18,3.06102e-18,2.09662e-18,1.40143e-18,9.1416e-19,5.81927e-19,3.61503e-19,2.19156e-19,1.29655e-19,7.48559e-20,4.21753e-20,2.31893e-20,1.24427e-20,6.51533e-21,3.32933e-21,1.66025e-21,8.07959e-22,3.83708e-22,1.77832e-22,8.04296e-23,3.54992e-23,1.52904e-23,6.42712e-24,2.6364e-24,1.05536e-24,4.12279e-25,1.57173e-25,5.84736e-26,2.12295e-26,7.52171e-27,2.6007e-27,8.7753e-28,2.88955e-28,9.2853e-29,2.91178e-29,8.91083e-30,2.66119e-30,7.75584e-31,2.20587e-31,6.12249e-32,1.65834e-32,4.38345e-33,1.13072e-33,2.84637e-34,6.99239e-35,1.67632e-35,3.92179e-36,8.95384e-37,1.99495e-37,4.33761e-38
3.6562e-38,1.72311e-37,7.92492e-37,3.55691e-36,1.55793e-35,6.65916e-35,2.77772e-34,1.13072e-33,4.49178e-33,1.74132e-32,6.58775e-32,2.43216e-31,8.76281e-31,3.08101e-30,1.05715e-29,3.53982e-29,1.1567e-28,3.68858e-28,1.14787e-27,3.48599e-27,1.03313e-26,2.988e-26,8.43341e-26,2.32286e-25,6.24367e-25,1.63778e-24,4.19243e-24,1.04731e-23,2.55317e-23,6.07411e-23,1.41021e-22,3.19506e-22,7.06437e-22,1.52428e-21,3.20961e-21,6.59535e-21,1.32258e-20,2.58821e-20,4.94284e-20,9.21193e-20,1.67541e-19,2.97365e-19,5.15056e-19,8.70596e-19,1.43607e-18,2.3117e-18,3.6315e-18,5.56719e-18,8.32883e-18,1.21599e-17,1.73249e-17,2.40885e-17,3.26848e-17,4.32792e-17,5.59255e-17,7.0524e-17,8.67884e-17,1.04228e-16,1.22152e-16,1.39707e-16,1.55931e-16,1.69841e-16,1.8053e-16,1.87263e-16,1.89563e-16,1.87263e-16,1.8053e-16,1.69841e-16,1.55931e-16,1.39707e-16,1.22152e-16,1.04228e-16,8.67884e-17,7.0524e-17,5.59255e-17,4.32792e-17,3.26848e-17,2.40885e-17,1.73249e-17,1.21599e-17,8.32883e-18,5.56719e-18,3.6315e-18,2.3117e-18,1.43607e-18,8.70596e-19,5.15056e-19,2.97365e-19,1.67541e-19,9.21193e-20,4.94284e-20,2.58821e-20,1.32258e-20,6.59535e-21,3.20961e-21,1.52428e-21,7.06437e-22,3.19506e-22,1.41021e-22,6.07411e-23,2.55317e-23,1.04731e-23,4.19243e-24,1.63778e-24,6.24367e-25,2.32286e-25,8.43341e-26,2.988e-26,1.03313e-26,3.48599e-27,1.14787e-27,3.68858e-28,1.1567e-28,3.53982e-29,1.05715e-29,3.08101e-30,8.76281e-31,2.43216e-31,6.58775e-32,1.74132e-32,4.49178e-33,1.13072e-33,2.77772e-34,6.65916e-35,1.55793e-35,3.55691e-36,7.92492e-37,1.72311e-37
1.41739e-37,6.67997e-37,3.07224e-36,1.3789e-35,6.0396e-35,2.58155e-34,1.07684e-33,4.38345e-33,1.74132e-32,6.75056e-32,2.55386e-31,9.42871e-31,3.39707e-30,1.19441e-29,4.09826e-29,1.37228e-28,4.48418e-28,1.42995e-27,4.44994e-27,1.35141e-26,4.00511e-26,1.15835e-25,3.26937e-25,9.005e-25,2.42048e-24,6.34914e-24,1.62527e-23,4.06008e-23,9.89784e-23,2.35474e-22,5.46692e-22,1.23863e-21,2.73863e-21,5.90915e-21,1.24427e-20,2.55681e-20,5.12721e-20,1.00337e-19,1.91618e-19,3.57117e-19,6.49504e-19,1.15279e-18,1.99671e-18,3.37503e-18,5.56719e-18,8.96175e-18,1.40782e-17,2.15823e-17,3.22883e-17,4.714e-17,6.71632e-17,9.33836e-17,1.26709e-16,1.6778e-16,2.16805e-16,2.734e-16,3.36451e-16,4.04058e-16,4.73547e-16,5.416e-16,6.04494e-16,6.58418e-16,6.99857e-16,7.25961e-16,7.34877e-16,7.25961e-16,6.99857e-16,6.58418e-16,6.04494e-16,5.416e-16,4.73547e-16,4.04058e-16,3.36451e-16,2.734e-16,2.16805e-16,1.6778e-16,1.26709e-16,9.33836e-17,6.71632e-17,4.714e-17,3.22883e-17,2.15823e-17,1.40782e-17,8.96175e-18,5.56719e-18,3.37503e-18,1.99671e-18,1.15279e-18,6.49504e-19,3.57117e-19,1.91618e-19,1.00337e-19,5.12721e-20,2.55681e-20,1.24427e-20,5.90915e-21,2.73863e-21,1.23863e-21,5.46692e-22,2.35474e-22,9.89784e-23,4.06008e-23,1.62527e-23,6.34914e-24,2.42048e-24,9.005e-25,3.26937e-25,1.15835e-25,4.00511e-26,1.35141e-26,4.44994e-27,1.42995e-27,4.48418e-28,1.37228e-28,4.09826e-29,1.19441e-29,3.39707e-30,9.42871e-31,2.55386e-31,6.75056e-32,1.74132e-32,4.38345e-33,1.07684e-33,2.58155e-34,6.0396e-35,1.3789e-35,3.07224e-36,6.67997e-37
