57,1141.29,405.927,9.9996e+06,9.99864e+06,58217.2,9.99978e+06,-57779,9.99938e+06,623.541
58,1180.63,419.964,9.99958e+06,9.99859e+06,59224.6,9.99977e+06,-58771.4,9.99936e+06,645.043
59,1220.64,434.241,9.99957e+06,9.99854e+06,60232.2,9.99976e+06,-59763.6,9.99933e+06,666.91
60,1261.31,448.759,9.99955e+06,9.99849e+06,61239.9,9.99976e+06,-60755.7,9.99931e+06,689.141
61,1302.66,463.516,9.99954e+06,9.99845e+06,62247.7,9.99975e+06,-61747.7,9.99929e+06,711.736
62,1344.67,478.513,9.99952e+06,9.99839e+06,63255.6,9.99974e+06,-62739.5,9.99927e+06,734.696
63,1387.34,493.751,9.99951e+06,9.99834e+06,64263.7,9.99973e+06,-63731.2,9.99924e+06,758.021
64,1430.68,509.229,9.99949e+06,9.99829e+06,65271.9,9.99972e+06,-64722.8,9.99922e+06,781.71
65,1474.69,524.947,9.99948e+06,9.99824e+06,66280.2,9.99972e+06,-65714.2,9.99919e+06,805.764
66,1519.36,540.906,9.99946e+06,9.99819e+06,67288.6,9.99971e+06,-66705.6,9.99917e+06,830.182
67,1564.7,557.105,9.99945e+06,9.99813e+06,68297.2,9.9997e+06,-67696.7,9.99915e+06,854.964
68,1610.71,573.544,9.99943e+06,9.99808e+06,69305.9,9.99969e+06,-68687.8,9.99912e+06,880.112
69,1657.38,590.225,9.99941e+06,9.99802e+06,70314.7,9.99968e+06,-69678.7,9.9991e+06,905.623
70,1704.72,607.146,9.9994e+06,9.99796e+06,71323.6,9.99967e+06,-70669.5,9.99907e+06,931.499
71,1752.73,624.307,9.99938e+06,9.99791e+06,72332.6,9.99966e+06,-71660.1,9.99904e+06,957.74
72,1801.4,641.71,9.99936e+06,9.99785e+06,73341.8,9.99965e+06,-72650.7,9.99902e+06,984.345
73,1850.73,659.354,9.99935e+06,9.99779e+06,74351.1,9.99964e+06,-73641.1,9.99899e+06,1011.32
74,1900.74,677.238,9.99933e+06,9.99773e+06,75360.5,9.99963e+06,-74631.3,9.99896e+06,1038.65
75,1951.41,695.363,9.99931e+06,9.99767e+06,76370,9.99962e+06,-75621.5,9.99893e+06,1066.35
76,2002.74,713.73,9.99929e+06,9.99761e+06,77379.7,9.99961e+06,-76611.5,9.99891e+06,1094.41
77,2054.74,732.338,9.99927e+06,9.99755e+06,78389.5,9.9996e+06,-77601.3,9.99888e+06,1122.84
78,2107.41,751.187,9.99925e+06,9.99748e+06,79399.4,9.99959e+06,-78591.1,9.99885e+06,1151.63
79,2160.75,770.277,9.99924e+06,9.99742e+06,80409.4,9.99958e+06,-79580.7,9.99882e+06,1180.79
80,2214.74,789.609,9.99922e+06,9.99736e+06,81419.6,9.99957e+06,-80570.2,9.99879e+06,1210.31
81,2269.41,809.182,9.9992e+06,9.99729e+06,82429.8,9.99956e+06,-81559.5,9.99876e+06,1240.2
82,2324.74,828.997,9.99918e+06,9.99722e+06,83440.2,9.99955e+06,-82548.7,9.99873e+06,1270.45
83,2380.74,849.053,9.99916e+06,9.99716e+06,84450.7,9.99954e+06,-83537.8,9.9987e+06,1301.06
84,2437.4,869.351,9.99914e+06,9.99709e+06,85461.4,9.99953e+06,-84526.7,9.99867e+06,1332.04
85,2494.73,889.89,9.99912e+06,9.99702e+06,86472.1,9.99952e+06,-85515.6,9.99864e+06,1363.39
86,2552.73,910.672,9.9991e+06,9.99695e+06,87483,9.99951e+06,-86504.2,9.99861e+06,1395.1
87,2611.39,931.695,9.99908e+06,9.99688e+06,88494,9.9995e+06,-87492.8,9.99857e+06,1427.17
88,2670.72,952.96,9.99905e+06,9.99681e+06,89505.1,9.99949e+06,-88481.2,9.99854e+06,1459.61
89,2730.71,974.467,9.99903e+06,9.99674e+06,90516.4,9.99947e+06,-89469.5,9.99851e+06,1492.41
90,2791.37,996.216,9.99901e+06,9.99667e+06,91527.7,9.99946e+06,-90457.7,9.99848e+06,1525.58
91,2852.7,1018.21,9.99899e+06,9.99659e+06,92539.2,9.99945e+06,-91445.7,9.99844e+06,1559.11
92,2914.69,1040.44,9.99897e+06,9.99652e+06,93550.8,9.99944e+06,-92433.6,9.99841e+06,1593
93,2977.35,1062.92,9.99895e+06,9.99644e+06,94562.6,9.99943e+06,-93421.4,9.99837e+06,1627.27
94,3040.67,1085.63,9.99892e+06,9.99637e+06,95574.4,9.99941e+06,-94409,9.99834e+06,1661.89
95,3104.66,1108.6,9.9989e+06,9.99629e+06,96586.4,9.9994e+06,-95396.5,9.99831e+06,1696.88
96,3169.32,1131.8,9.99888e+06,9.99621e+06,97598.5,9.99939e+06,-96383.9,9.99827e+06,1732.24
97,3234.64,1155.24,9.99886e+06,9.99614e+06,98610.7,9.99938e+06,-97371.1,9.99823e+06,1767.96
98,3300.63,1178.93,9.99883e+06,9.99606e+06,99623,9.99936e+06,-98358.2,9.9982e+06,1804.04
99,3367.28,1202.86,9.99881e+06,9.99598e+06,100635,9.99935e+06,-99345.2,9.99816e+06,1840.49
100,3434.6,1227.04,9.99878e+06,9.9959e+06,101648,9.99934e+06,-100332,9.99812e+06,1877.3
101,3502.59,1251.45,9.99876e+06,9.99582e+06,102661,9.99933e+06,-101319,9.99809e+06,1914.48
102,3571.24,1276.11,9.99874e+06,9.99573e+06,103674,9.99931e+06,-102305,9.99805e+06,1952.02
103,3640.55,1301.01,9.99871e+06,9.99565e+06,104687,9.9993e+06,-103292,9.99801e+06,1989.93
104,3710.54,1326.16,9.99869e+06,9.99557e+06,105700,9.99929e+06,-104278,9.99797e+06,2028.2
105,3781.19,1351.55,9.99866e+06,9.99548e+06,106713,9.99927e+06,-105264,9.99794e+06,2066.84
106,3852.5,1377.18,9.99864e+06,9.9954e+06,107726,9.99926e+06,-106250,9.9979e+06,2105.84
107,3924.48,1403.05,9.99861e+06,9.99531e+06,108739,9.99924e+06,-107236,9.99786e+06,2145.2
108,3997.13,1429.17,9.99859e+06,9.99522e+06,109753,9.99923e+06,-108222,9.99782e+06,2184.94
109,4070.44,1455.53,9.99856e+06,9.99514e+06,110767,9.99922e+06,-109208,9.99778e+06,2225.03
110,4144.42,1482.14,9.99853e+06,9.99505e+06,111780,9.9992e+06,-110193,9.99774e+06,2265.49
111,4219.06,1508.99,9.99851e+06,9.99496e+06,112794,9.99919e+06,-111179,9.9977e+06,2306.31
112,4294.37,1536.08,9.99848e+06,9.99487e+06,113808,9.99917e+06,-112164,9.99766e+06,2347.5
113,4370.34,1563.41,9.99845e+06,9.99478e+06,114822,9.99916e+06,-113149,9.99761e+06,2389.06
114,4446.98,1590.99,9.99843e+06,9.99469e+06,115837,9.99914e+06,-114134,9.99757e+06,2430.98
115,4524.29,1618.82,9.9984e+06,9.99459e+06,116851,9.99913e+06,-115119,9.99753e+06,2473.26
116,4602.26,1646.88,9.99837e+06,9.9945e+06,117866,9.99911e+06,-116103,9.99749e+06,2515.91
117,4680.9,1675.19,9.99834e+06,9.99441e+06,118880,9.9991e+06,-117088,9.99744e+06,2558.92
118,4760.21,1703.75,9.99832e+06,9.99431e+06,119895,9.99908e+06,-118072,9.9974e+06,2602.3
119,4840.18,1732.55,9.99829e+06,9.99422e+06,120910,9.99907e+06,-119057,9.99736e+06,2646.04
120,4920.81,1761.59,9.99826e+06,9.99412e+06,121925,9.99905e+06,-120041,9.99731e+06,2690.14
121,5002.11,1790.88,9.99823e+06,9.99402e+06,122940,9.99904e+06,-121025,9.99727e+06,2734.62
122,5084.08,1820.41,9.9982e+06,9.99392e+06,123955,9.99902e+06,-122009,9.99722e+06,2779.45
123,5166.71,1850.19,9.99817e+06,9.99383e+06,124970,9.999e+06,-122993,9.99718e+06,2824.65
124,5250.01,1880.21,9.99814e+06,9.99373e+06,125986,9.99899e+06,-123976,9.99713e+06,2870.22
125,5333.98,1910.47,9.99811e+06,9.99363e+06,127001,9.99897e+06,-124960,9.99709e+06,2916.15
126,5418.61,1940.98,9.99808e+06,9.99352e+06,128017,9.99896e+06,-125943,9.99704e+06,2962.44
127,5503.91,1971.73,9.99805e+06,9.99342e+06,129033,9.99894e+06,-126927,9.997e+06,3009.1
128,5589.87,2002.73,9.99802e+06,9.99332e+06,130049,9.99892e+06,-127910,9.99695e+06,3056.13
129,5676.49,2033.97,9.99799e+06,9.99322e+06,131065,9.99891e+06,-128893,9.9969e+06,3103.52
130,5763.79,2065.46,9.99796e+06,9.99311e+06,132081,9.99889e+06,-129876,9.99685e+06,3151.27
131,5851.75,2097.2,9.99793e+06,9.99301e+06,133097,9.99887e+06,-130858,9.99681e+06,3199.39
132,5940.37,2129.17,9.9979e+06,9.9929e+06,134114,9.99886e+06,-131841,9.99676e+06,3247.87
133,6029.66,2161.4,9.99787e+06,9.99279e+06,135130,9.99884e+06,-132823,9.99671e+06,3296.72
134,6119.62,2193.87,9.99783e+06,9.99269e+06,136147,9.99882e+06,-133806,9.99666e+06,3345.94
135,6210.24,2226.58,9.9978e+06,9.99258e+06,137164,9.9988e+06,-134788,9.99661e+06,3395.51
136,6301.53,2259.54,9.99777e+06,9.99247e+06,138180,9.99879e+06,-135770,9.99656e+06,3445.46
137,6393.48,2292.74,9.99774e+06,9.99236e+06,139197,9.99877e+06,-136752,9.99651e+06,3495.76
138,6486.1,2326.19,9.9977e+06,9.99225e+06,140214,9.99875e+06,-137734,9.99646e+06,3546.44
139,6579.39,2359.88,9.99767e+06,9.99214e+06,141232,9.99873e+06,-138715,9.99641e+06,3597.47
140,6673.34,2393.82,9.99764e+06,9.99202e+06,142249,9.99871e+06,-139697,9.99636e+06,3648.88
141,6767.95,2428.01,9.9976e+06,9.99191e+06,143266,9.9987e+06,-140678,9.99631e+06,3700.64
142,6863.24,2462.44,9.99757e+06,9.9918e+06,144284,9.99868e+06,-141659,9.99625e+06,3752.77
143,6959.18,2497.12,9.99754e+06,9.99168e+06,145302,9.99866e+06,-142640,9.9962e+06,3805.27
144,7055.8,2532.04,9.9975e+06,9.99157e+06,146320,9.99864e+06,-143621,9.99615e+06,3858.13
145,7153.08,2567.21,9.99747e+06,9.99145e+06,147337,9.99862e+06,-144602,9.9961e+06,3911.36
146,7251.02,2602.63,9.99743e+06,9.99133e+06,148356,9.9986e+06,-145583,9.99604e+06,3964.95
147,7349.63,2638.29,9.9974e+06,9.99121e+06,149374,9.99858e+06,-146564,9.99599e+06,4018.9
148,7448.91,2674.19,9.99736e+06,9.9911e+06,150392,9.99856e+06,-147544,9.99593e+06,4073.23
149,7548.85,2710.35,9.99733e+06,9.99098e+06,151410,9.99854e+06,-148524,9.99588e+06,4127.91
150,7649.46,2746.75,9.99729e+06,9.99086e+06,152429,9.99853e+06,-149505,9.99582e+06,4182.96
151,7750.74,2783.39,9.99726e+06,9.99073e+06,153447,9.99851e+06,-150485,9.99577e+06,4238.38
152,7852.67,2820.28,9.99722e+06,9.99061e+06,154466,9.99849e+06,-151464,9.99571e+06,4294.16
153,7955.28,2857.42,9.99718e+06,9.99049e+06,155485,9.99847e+06,-152444,9.99566e+06,4350.3
154,8058.55,2894.81,9.99715e+06,9.99037e+06,156504,9.99845e+06,-153424,9.9956e+06,4406.81
155,8162.49,2932.44,9.99711e+06,9.99024e+06,157523,9.99843e+06,-154403,9.99554e+06,4463.69
156,8267.09,2970.32,9.99707e+06,9.99012e+06,158542,9.99841e+06,-155383,9.99549e+06,4520.93
157,8372.36,3008.44,9.99704e+06,9.98999e+06,159562,9.99839e+06,-156362,9.99543e+06,4578.53
158,8478.29,3046.81,9.997e+06,9.98986e+06,160581,9.99837e+06,-157341,9.99537e+06,4636.5
159,8584.89,3085.43,9.99696e+06,9.98974e+06,161601,9.99834e+06,-158320,9.99531e+06,4694.84
160,8692.16,3124.3,9.99692e+06,9.98961e+06,162620,9.99832e+06,-159299,9.99526e+06,4753.54
161,8800.09,3163.41,9.99688e+06,9.98948e+06,163640,9.9983e+06,-160278,9.9952e+06,4812.6
162,8908.69,3202.77,9.99685e+06,9.98935e+06,164660,9.99828e+06,-161256,9.99514e+06,4872.03
163,9017.95,3242.37,9.99681e+06,9.98922e+06,165680,9.99826e+06,-162235,9.99508e+06,4931.82
164,9127.88,3282.23,9.99677e+06,9.98909e+06,166700,9.99824e+06,-163213,9.99502e+06,4991.98
165,9238.47,3322.33,9.99673e+06,9.98895e+06,167720,9.99822e+06,-164191,9.99496e+06,5052.51
166,9349.73,3362.68,9.99669e+06,9.98882e+06,168741,9.9982e+06,-165169,9.9949e+06,5113.4
167,9461.66,3403.27,9.99665e+06,9.98869e+06,169761,9.99818e+06,-166147,9.99484e+06,5174.65
168,9574.25,3444.12,9.99661e+06,9.98855e+06,170782,9.99815e+06,-167125,9.99477e+06,5236.27
169,9687.51,3485.21,9.99657e+06,9.98841e+06,171803,9.99813e+06,-168102,9.99471e+06,5298.26
170,9801.43,3526.55,9.99653e+06,9.98828e+06,172823,9.99811e+06,-169080,9.99465e+06,5360.6
171,9916.02,3568.13,9.99649e+06,9.98814e+06,173844,9.99809e+06,-170057,9.99459e+06,5423.32
172,10031.3,3609.97,9.99645e+06,9.988e+06,174865,9.99807e+06,-171034,9.99452e+06,5486.4
173,10147.2,3652.05,9.99641e+06,9.98786e+06,175887,9.99804e+06,-172011,9.99446e+06,5549.84
174,10263.8,3694.38,9.99637e+06,9.98772e+06,176908,9.99802e+06,-172988,9.9944e+06,5613.65
175,10381,3736.95,9.99632e+06,9.98758e+06,177929,9.998e+06,-173965,9.99433e+06,5677.83
176,10499,3779.78,9.99628e+06,9.98744e+06,178951,9.99798e+06,-174942,9.99427e+06,5742.37
177,10617.5,3822.85,9.99624e+06,9.9873e+06,179972,9.99795e+06,-175918,9.9942e+06,5807.27
178,10736.8,3866.18,9.9962e+06,9.98716e+06,180994,9.99793e+06,-176895,9.99414e+06,5872.54
179,10856.7,3909.75,9.99616e+06,9.98701e+06,182016,9.99791e+06,-177871,9.99407e+06,5938.17
180,10977.3,3953.56,9.99611e+06,9.98687e+06,183038,9.99788e+06,-178847,9.99401e+06,6004.17
181,11098.5,3997.63,9.99607e+06,9.98672e+06,184060,9.99786e+06,-179823,9.99394e+06,6070.54
182,11220.4,4041.95,9.99603e+06,9.98658e+06,185082,9.99784e+06,-180799,9.99388e+06,6137.27
183,11343,4086.51,9.99598e+06,9.98643e+06,186105,9.99781e+06,-181775,9.99381e+06,6204.36
184,11466.3,4131.32,9.99594e+06,9.98628e+06,187127,9.99779e+06,-182750,9.99374e+06,6271.82
185,11590.2,4176.39,9.9959e+06,9.98614e+06,188149,9.99777e+06,-183726,9.99367e+06,6339.65
186,11714.8,4221.7,9.99585e+06,9.98599e+06,189172,9.99774e+06,-184701,9.99361e+06,6407.84
187,11840,4267.25,9.99581e+06,9.98584e+06,190195,9.99772e+06,-185676,9.99354e+06,6476.4
188,11965.9,4313.06,9.99576e+06,9.98569e+06,191218,9.99769e+06,-186651,9.99347e+06,6545.32
189,12092.5,4359.12,9.99572e+06,9.98553e+06,192241,9.99767e+06,-187626,9.9934e+06,6614.6
190,12219.7,4405.43,9.99567e+06,9.98538e+06,193264,9.99764e+06,-188601,9.99333e+06,6684.25
191,12347.6,4451.98,9.99563e+06,9.98523e+06,194287,9.99762e+06,-189576,9.99326e+06,6754.27
192,12476.2,4498.78,9.99558e+06,9.98507e+06,195310,9.99759e+06,-190550,9.99319e+06,6824.65
193,12605.4,4545.84,9.99554e+06,9.98492e+06,196334,9.99757e+06,-191525,9.99312e+06,6895.4
194,12735.3,4593.14,9.99549e+06,9.98476e+06,197357,9.99754e+06,-192499,9.99305e+06,6966.51
195,12865.9,4640.69,9.99544e+06,9.98461e+06,198381,9.99752e+06,-193473,9.99298e+06,7037.99
196,12997.1,4688.49,9.9954e+06,9.98445e+06,199405,9.99749e+06,-194447,9.99291e+06,7109.83
197,13129,4736.55,9.99535e+06,9.98429e+06,200429,9.99747e+06,-195421,9.99283e+06,7182.03
198,13261.6,4784.85,9.9953e+06,9.98413e+06,201453,9.99744e+06,-196394,9.99276e+06,7254.61
199,13394.8,4833.4,9.99526e+06,9.98397e+06,202477,9.99742e+06,-197368,9.99269e+06,7327.54
200,13528.7,4882.2,9.99521e+06,9.98381e+06,203501,9.99739e+06,-198341,9.99262e+06,7400.85
201,13663.3,4931.25,9.99516e+06,9.98365e+06,204526,9.99736e+06,-199315,9.99254e+06,7474.52
202,13798.5,4980.55,9.99511e+06,9.98349e+06,205550,9.99734e+06,-200288,9.99247e+06,7548.55
203,13934.4,5030.1,9.99506e+06,9.98333e+06,206575,9.99731e+06,-201261,9.9924e+06,7622.95
204,14071,5079.9,9.99502e+06,9.98316e+06,207599,9.99729e+06,-202234,9.99232e+06,7697.71
205,14208.2,5129.95,9.99497e+06,9.983e+06,208624,9.99726e+06,-203207,9.99225e+06,7772.84
206,14346.1,5180.25,9.99492e+06,9.98283e+06,209649,9.99723e+06,-204179,9.99217e+06,7848.34
207,14484.7,5230.8,9.99487e+06,9.98267e+06,210674,9.99721e+06,-205152,9.9921e+06,7924.2
208,14623.9,5281.6,9.99482e+06,9.9825e+06,211699,9.99718e+06,-206124,9.99202e+06,8000.42
209,14763.8,5332.65,9.99477e+06,9.98233e+06,212725,9.99715e+06,-207096,9.99194e+06,8077.01
210,14904.4,5383.95,9.99472e+06,9.98216e+06,213750,9.99713e+06,-208068,9.99187e+06,8153.97
211,15045.6,5435.51,9.99467e+06,9.98199e+06,214775,9.9971e+06,-209040,9.99179e+06,8231.29
212,15187.5,5487.31,9.99462e+06,9.98182e+06,215801,9.99707e+06,-210012,9.99171e+06,8308.97
213,15330.1,5539.36,9.99457e+06,9.98165e+06,216827,9.99704e+06,-210983,9.99163e+06,8387.03
214,15473.3,5591.67,9.99452e+06,9.98148e+06,217852,9.99702e+06,-211955,9.99156e+06,8465.44
215,15617.2,5644.22,9.99447e+06,9.98131e+06,218878,9.99699e+06,-212926,9.99148e+06,8544.22
216,15761.7,5697.03,9.99442e+06,9.98114e+06,219904,9.99696e+06,-213898,9.9914e+06,8623.37
217,15906.9,5750.09,9.99437e+06,9.98096e+06,220931,9.99693e+06,-214869,9.99132e+06,8702.89
218,16052.8,5803.4,9.99431e+06,9.98079e+06,221957,9.9969e+06,-215840,9.99124e+06,8782.76
219,16199.4,5856.96,9.99426e+06,9.98061e+06,222983,9.99688e+06,-216810,9.99116e+06,8863.01
220,16346.6,5910.77,9.99421e+06,9.98043e+06,224010,9.99685e+06,-217781,9.99108e+06,8943.62
221,16494.5,5964.83,9.99416e+06,9.98026e+06,225036,9.99682e+06,-218752,9.991e+06,9024.59
222,16643.1,6019.14,9.9941e+06,9.98008e+06,226063,9.99679e+06,-219722,9.99092e+06,9105.93
223,16792.3,6073.71,9.99405e+06,9.9799e+06,227090,9.99676e+06,-220692,9.99084e+06,9187.64
224,16942.2,6128.52,9.994e+06,9.97972e+06,228117,9.99673e+06,-221663,9.99075e+06,9269.71
225,17092.7,6183.59,9.99395e+06,9.97954e+06,229144,9.9967e+06,-222633,9.99067e+06,9352.14
226,17243.9,6238.91,9.99389e+06,9.97936e+06,230171,9.99667e+06,-223602,9.99059e+06,9434.95
227,17395.8,6294.48,9.99384e+06,9.97918e+06,231198,9.99664e+06,-224572,9.99051e+06,9518.11
228,17548.4,6350.31,9.99378e+06,9.97899e+06,232226,9.99661e+06,-225542,9.99042e+06,9601.65
229,17701.6,6406.38,9.99373e+06,9.97881e+06,233253,9.99659e+06,-226511,9.99034e+06,9685.54
230,17855.5,6462.71,9.99367e+06,9.97862e+06,234281,9.99656e+06,-227480,9.99026e+06,9769.81
231,18010,6519.29,9.99362e+06,9.97844e+06,235308,9.99653e+06,-228450,9.99017e+06,9854.44
232,18165.2,6576.12,9.99357e+06,9.97825e+06,236336,9.9965e+06,-229419,9.99009e+06,9939.43
233,18321.1,6633.2,9.99351e+06,9.97807e+06,237364,9.99647e+06,-230388,9.99e+06,10024.8
234,18477.7,6690.53,9.99345e+06,9.97788e+06,238392,9.99644e+06,-231356,9.98992e+06,10110.5
235,18634.9,6748.12,9.9934e+06,9.97769e+06,239420,9.9964e+06,-232325,9.98983e+06,10196.6
236,18792.8,6805.96,9.99334e+06,9.9775e+06,240449,9.99637e+06,-233293,9.98975e+06,10283.1
237,18951.3,6864.05,9.99329e+06,9.97731e+06,241477,9.99634e+06,-234262,9.98966e+06,10369.9
238,19110.5,6922.4,9.99323e+06,9.97712e+06,242505,9.99631e+06,-235230,9.98957e+06,10457.1
239,19270.4,6981,9.99317e+06,9.97693e+06,243534,9.99628e+06,-236198,9.98949e+06,10544.6
240,19431,7039.85,9.99312e+06,9.97674e+06,244563,9.99625e+06,-237166,9.9894e+06,10632.5
241,19592.2,7098.95,9.99306e+06,9.97654e+06,245591,9.99622e+06,-238134,9.98931e+06,10720.8
242,19754.1,7158.31,9.993e+06,9.97635e+06,246620,9.99619e+06,-239101,9.98922e+06,10809.5
243,19916.6,7217.91,9.99294e+06,9.97615e+06,247649,9.99616e+06,-240069,9.98913e+06,10898.5
244,20079.8,7277.78,9.99289e+06,9.97596e+06,248679,9.99613e+06,-241036,9.98904e+06,10987.9
245,20243.7,7337.89,9.99283e+06,9.97576e+06,249708,9.99609e+06,-242004,9.98895e+06,11077.6
246,20408.3,7398.26,9.99277e+06,9.97556e+06,250737,9.99606e+06,-242971,9.98886e+06,11167.7
